zpid,address,Latitude,Longitude
46182363," 504 Greely St, Orlando, FL 32804",28.563223,-81.386009
46182370," 538 Greely St, Orlando, FL 32804",28.563207,-81.387271
46182376," 615 Sheridan Blvd, Orlando, FL 32804",28.562865,-81.387895
46182382," 521 Sheridan Blvd, Orlando, FL 32804",28.562856,-81.386591
46182392," 604 Sheridan Blvd, Orlando, FL 32804",28.562296,-81.387522
46182393," 612 Sheridan Blvd, Orlando, FL 32804",28.562264,-81.387757
46182398," 1214 Edwards Ln, Orlando, FL 32804",28.561687,-81.386797
46182399," 1206 Edwards Ln, Orlando, FL 32804",28.56147,-81.386805
46182410," 1207 Edwards Ln, Orlando, FL 32804",28.561496,-81.386413
46182414," 1113 Edwards Ln, Orlando, FL 32804",28.5608,-81.38641
46182419," 1323 Gunnison Ave, Orlando, FL 32804",28.563439,-81.385352
46182420," 1317 Gunnison Ave, Orlando, FL 32804",28.563301,-81.38535
46182421," 1315 Gunnison Ave, Orlando, FL 32804",28.563143,-81.385386
46182423," 411 Sheridan Blvd, Orlando, FL 32804",28.562777,-81.385211
46182426," 1248 Poinsettia Ave, Orlando, FL 32804",28.562681,-81.384884
46182427," 410 Sheridan Blvd, Orlando, FL 32804",28.562571,-81.385172
46182432," 906 Maxwell St, Orlando, FL 32804",28.562673,-81.392191
46182434," 830 Maxwell St, Orlando, FL 32804",28.562678,-81.391879
46182438," 825 Oak St, Orlando, FL 32804",28.562288,-81.391718
46182441," 908 Oak St, Orlando, FL 32804",28.561745,-81.392281
46182444," 826 Oak St, Orlando, FL 32804",28.561778,-81.391713
46182451," 806 Edgewater Dr, Orlando, FL 32804",28.555151,-81.388193
46182459," 1521 W Ivanhoe Blvd, Orlando, FL 32804",28.565524,-81.386437
46182466," 1111 Latta Ln, Orlando, FL 32804",28.560776,-81.387102
46182471," 1110 Edwards Ln, Orlando, FL 32804",28.560736,-81.386753
46182487," 505 Peachtree Rd, Orlando, FL 32804",28.554596,-81.386711
46182495," 720 Seminole Ave, Orlando, FL 32804",28.553764,-81.390288
46182497," 712 Seminole Ave, Orlando, FL 32804",28.553471,-81.390237
46182499," 727 Seminole Ave, Orlando, FL 32804",28.553925,-81.389621
46182508," 720 Cordova Dr, Orlando, FL 32804",28.553737,-81.391903
46182513," 1115 Edgewater Dr, Orlando, FL 32804",28.561086,-81.388937
46182515," 854 Edgewater Dr, Orlando, FL 32804",28.556558,-81.388847
46182516," 850 Edgewater Dr, Orlando, FL 32804",28.556273,-81.388729
46182519," 715 Alba Dr, Orlando, FL 32804",28.556365,-81.389576
46182521," 745 Alba Dr, Orlando, FL 32804",28.556116,-81.390483
46182522," 801 Alba Dr, Orlando, FL 32804",28.556428,-81.391071
46182528," 927 Alba Dr, Orlando, FL 32804",28.556271,-81.392851
46182531," 819 N Westmoreland Dr, Orlando, FL 32804",28.556515,-81.393002
46182537," 940 Alba Dr, Orlando, FL 32804",28.555665,-81.393223
46182538," 616 Alba Dr, Orlando, FL 32804",28.55568,-81.388273
46182540," 630 Alba Dr, Orlando, FL 32804",28.555682,-81.388883
46182542," 712 Alba Dr, Orlando, FL 32804",28.555492,-81.389345
46182543," 716 Alba Dr, Orlando, FL 32804",28.555547,-81.389563
46182558," 914 Boardman St, Orlando, FL 32804",28.554557,-81.392206
46182561," 930 Boardman St, Orlando, FL 32804",28.554575,-81.392914
46182569," 812 Seminole Ave, Orlando, FL 32804",28.554968,-81.390287
46182577," 750 Boardman St, Orlando, FL 32804",28.554343,-81.390783
46182580," 734 Seminole Ave, Orlando, FL 32804",28.554197,-81.390242
46182584," 714 Boardman St, Orlando, FL 32804",28.554378,-81.389461
46182603," 719 Alameda St, Orlando, FL 32804",28.557389,-81.389304
46182604," 715 Alameda St, Orlando, FL 32804",28.557382,-81.389046
46182608," 936 S Lake Adair Blvd, Orlando, FL 32804",28.559023,-81.392154
46182634," 728 Alameda St, Orlando, FL 32804",28.556812,-81.389759
46182635," 804 Alameda St, Orlando, FL 32804",28.55679,-81.390017
46182640," 838 Alameda St, Orlando, FL 32804",28.556943,-81.391497
46182645," 926 Alameda St, Orlando, FL 32804",28.556734,-81.392745
46182683," 727 Maxwell St, Orlando, FL 32804",28.56323,-81.390507
46182695," 822 Golfview St, Orlando, FL 32804",28.563579,-81.391627
46182698," 904 Golfview St, Orlando, FL 32804",28.563572,-81.39218
46182705," 827 Maxwell St, Orlando, FL 32804",28.563214,-81.391809
46182766," 1725 Depauw Ave, Orlando, FL 32804",28.566761,-81.378879
46182776," 6 W New Hampshire St, Orlando, FL 32804",28.567391,-81.379296
46182811," 511 Shady Lane Dr, Orlando, FL 32804",28.565031,-81.387213
46182812," 1516 W Ivanhoe Blvd, Orlando, FL 32804",28.565446,-81.387065
46182819," 1400 Poinsettia Ave, Orlando, FL 32804",28.564059,-81.38497
46182825," 1226 Poinsettia Ave, Orlando, FL 32804",28.561966,-81.384979
46182837," 1330 SW Ivanhoe Blvd, Orlando, FL 32804",28.56302,-81.383222
46182838," 1311 Poinsettia Ave, Orlando, FL 32804",28.563111,-81.38453
46182846," 1231 Poinsettia Ave, Orlando, FL 32804",28.562126,-81.38438
46182848," 326 Columbo Cir, Orlando, FL 32804",28.562461,-81.383992
46182854," 1210 SW Ivanhoe Blvd, Orlando, FL 32804",28.561627,-81.383292
46182855," 1202 SW Ivanhoe Blvd, Orlando, FL 32804",28.561318,-81.383426
46182861," 310 Desoto Cir, Orlando, FL 32804",28.561142,-81.383877
46182865," 518 Ivanhoe Plz, Orlando, FL 32804",28.564117,-81.386195
46182867," 540 Ivanhoe Plz, Orlando, FL 32804",28.564107,-81.386999
46182878," 1211 Gunnison Ave, Orlando, FL 32804",28.561594,-81.38553
46182879," 1209 Gunnison Ave, Orlando, FL 32804",28.561463,-81.385357
46182880," 1203 Gunnison Ave, Orlando, FL 32804",28.561321,-81.385355
46182881," 1123 Gunnison Ave, Orlando, FL 32804",28.561175,-81.385385
46182891," 1200 Gunnison Ave, Orlando, FL 32804",28.561248,-81.386026
46182893," 1118 Gunnison Ave, Orlando, FL 32804",28.561002,-81.385836
46182903," 817 Oak St, Orlando, FL 32804",28.562237,-81.391246
46182904," 1209 Clouser Ave, Orlando, FL 32804",28.562453,-81.391154
46182910," 724 Oak St, Orlando, FL 32804",28.561744,-81.390372
46182911," 727 N Lake Adair Blvd, Orlando, FL 32804",28.561305,-81.390358
46182913," 803 N Lake Adair Blvd, Orlando, FL 32804",28.561422,-81.390817
46182919," 920 Maxwell St, Orlando, FL 32804",28.562677,-81.392717
46182924," 1201 N Westmoreland Dr, Orlando, FL 32804",28.562212,-81.393156
46182926," 919 Oak St, Orlando, FL 32804",28.562308,-81.392713
46182929," 1029 Edgewater Dr, Orlando, FL 32804",28.55922,-81.387557
46182932," 828 W New Hampshire St, Orlando, FL 32804",28.567469,-81.391543
46182936," 918 W New Hampshire St, Orlando, FL 32804",28.567188,-81.392705
46182937," 920 W New Hampshire St, Orlando, FL 32804",28.567173,-81.392887
46182938," 934 W New Hampshire St, Orlando, FL 32804",28.567293,-81.393178
46182940," 1711 N Westmoreland Dr, Orlando, FL 32804",28.566998,-81.393127
46182941," 1705 N Westmoreland Dr, Orlando, FL 32804",28.56685,-81.393173
46182947," 901 Yates St, Orlando, FL 32804",28.566864,-81.392078
46182952," 717 Langston Ct, Orlando, FL 32804",28.56538,-81.390072
46182956," 737 Langston Ct, Orlando, FL 32804",28.565439,-81.390738
46182962," 804 Langston Ct, Orlando, FL 32804",28.565066,-81.390912
46182963," 732 Langston Ct, Orlando, FL 32804",28.565078,-81.390759
46183015," 918 Golfview St, Orlando, FL 32804",28.563541,-81.392687
46183031," 1519 N Westmoreland Dr, Orlando, FL 32804",28.565456,-81.393183
46183035," 906 Guernsey St, Orlando, FL 32804",28.565385,-81.392242
46183038," 1514 Clouser Ave, Orlando, FL 32804",28.565299,-81.391722
46183041," 901 Shady Lane Dr, Orlando, FL 32804",28.565018,-81.39203
46183045," 921 Shady Lane Dr, Orlando, FL 32804",28.565023,-81.392896
46183053," 1640 Dormont Ln, Orlando, FL 32804",28.565858,-81.378506
46183058," 15 NE Ivanhoe Blvd, Orlando, FL 32804",28.564554,-81.378444
46183061," 1739 Dormont Ln, Orlando, FL 32804",28.567286,-81.378144
46183065," 1724 Oakmont Ln, Orlando, FL 32804",28.566837,-81.377581
46183082," 1624 Oakmont Ln, Orlando, FL 32804",28.565275,-81.377632
46183089," 1739 Oakmont Ln, Orlando, FL 32804",28.567314,-81.37729
46183124," 726 Shady Lane Dr, Orlando, FL 32804",28.564479,-81.390509
46183126," 720 Shady Lane Dr, Orlando, FL 32804",28.56452,-81.390183
46183128," 721 Golfview St, Orlando, FL 32804",28.564109,-81.390033
46183133," 815 Golfview St, Orlando, FL 32804",28.564131,-81.391212
46183134," 714 W New Hampshire St, Orlando, FL 32804",28.567218,-81.389995
46183135," 720 W New Hampshire St, Orlando, FL 32804",28.567176,-81.39026
46183136," 724 W New Hampshire St, Orlando, FL 32804",28.567219,-81.39049
46183144," 721 Yates St, Orlando, FL 32804",28.566852,-81.390265
46183145," 720 Yates St, Orlando, FL 32804",28.566317,-81.390219
46183152," 811 Guernsey St, Orlando, FL 32804",28.565934,-81.391209
46183154," 801 Guernsey St, Orlando, FL 32804",28.565939,-81.390824
46183155," 731 Guernsey St, Orlando, FL 32804",28.565941,-81.390631
46183157," 723 Guernsey St, Orlando, FL 32804",28.565983,-81.39032
46183161," 902 Yates St, Orlando, FL 32804",28.56623,-81.392139
46183166," 1619 N Westmoreland Dr, Orlando, FL 32804",28.566281,-81.393121
46183171," 919 Guernsey St, Orlando, FL 32804",28.56596,-81.392682
46188831," 1716 N Shore Ter, Orlando, FL 32804",28.566552,-81.376897
46209646," 1900 W Colonial Dr, Orlando, FL 32804",28.552665,-81.404744
52421537," 1592 W Ivanhoe Blvd, Orlando, FL 32804",28.565872,-81.38679
54434160," 805 Carlson Dr, Orlando, FL 32804",28.602319,-81.391779
54439911," 914 W Smith St, Orlando, FL 32804",28.571712,-81.392646
54441207," 1617 Glen Eagles Way, Orlando, FL 32804",28.565539,-81.403397
54441211," 1657 Glen Eagles Way, Orlando, FL 32804",28.565558,-81.402621
54441314," 1120 Edwards Ln, Orlando, FL 32804",28.560945,-81.386753
54441316," 811 N Lake Adair Blvd, Orlando, FL 32804",28.56134,-81.391325
54441319," 713 N Lake Adair Blvd, Orlando, FL 32804",28.561011,-81.389825
55253494," 1130 Adair Park Pl, Orlando, FL 32804",28.56135,-81.390015
55578424," 1143 Adair Park Pl, Orlando, FL 32804",28.561511,-81.389598
58187420," 1167 Adair Park Pl, Orlando, FL 32804",28.561786,-81.389601
58335558," 746 Country Ln, Orlando, FL 32804",28.553983,-81.405882
58337632," 380 Dubsdread Cir, Orlando, FL 32804",28.582678,-81.382127
58337881," 2422 Formosa Ave, Orlando, FL 32804",28.574008,-81.377572
58337998," 1503 Wilson Ave, Orlando, FL 32804",28.575372,-81.402335
60247417," 1009 Stetson St, Orlando, FL 32804",28.568566,-81.393951
62579738," 4724 Goddard Ave, Orlando, FL 32804",28.603246,-81.402215
62638315," 3626 Grant Blvd, Orlando, FL 32804",28.584729,-81.396108
63154394," 34 W Rosevear St, Orlando, FL 32804",28.580067,-81.380581
63399464," 1009 Neuse Ave, Orlando, FL 32804",28.603258,-81.395713
63399482," 44 E Vanderbilt St, Orlando, FL 32804",28.568248,-81.37731
64699269," 31 E Princeton St # 31A, Orlando, FL 32804",28.57128,-81.3779
66179901," 4464 Fairview Ave, Orlando, FL 32804",28.598907,-81.397747
66179903," 1803 Courtland St, Orlando, FL 32804",28.604231,-81.404134
66180153," 2626 Elizabeth Ave, Orlando, FL 32804",28.575762,-81.385209
66180157," 2109 Elizabeth Ave, Orlando, FL 32804",28.57074,-81.384471
66180341," 712 N Westmoreland Dr, Orlando, FL 32804",28.55342,-81.393309
66194273," 2913 Harrison Ave, Orlando, FL 32804",28.577734,-81.383722
66194275," 733 Clifford Dr, Orlando, FL 32804",28.554229,-81.395851
71055349," 409 Hazel Ct, Orlando, FL 32804",28.579016,-81.38437
71056870," 1827 Courtland St, Orlando, FL 32804",28.604237,-81.404757
71056871," 1833 Courtland St, Orlando, FL 32804",28.604238,-81.404913
71058135," 1551 Eastin Ave, Orlando, FL 32804",28.565835,-81.388295
71058136," 1563 Eastin Ave, Orlando, FL 32804",28.566003,-81.388269
71060285," 27 E Yale St, Orlando, FL 32804",28.569811,-81.378003
71083231," 2923 Cornell Ave, Orlando, FL 32804",28.578177,-81.375724
71083242," 10 E Rosevear St, Orlando, FL 32804",28.58009,-81.378821
82086957," 1600 Laken Cove Ln, Orlando, FL 32804",28.581608,-81.403735
82090045," 1 W King St, Orlando, FL 32804",28.576773,-81.37929
82090984," 1621 Wilson Ave, Orlando, FL 32804",28.575421,-81.403811
82093728," 4832 Fairview Ave, Orlando, FL 32804",28.603631,-81.398089
84647227," 2312 Oberlin Ave, Orlando, FL 32804",28.572674,-81.381482
84654130," 2308 Oberlin Ave, Orlando, FL 32804",28.572535,-81.381393
84656549," 2511 Northumberland Ave, Orlando, FL 32804",28.574063,-81.397497
89674703," 37 E Yale St, Orlando, FL 32804",28.569814,-81.377536
89677059," 1736 Dormont Ln, Orlando, FL 32804",28.567134,-81.378476
89677693," 18 E Rosevear St, Orlando, FL 32804",28.580095,-81.378431
89679662," 2616 N Westmoreland Dr, Orlando, FL 32804",28.575432,-81.39369
99687575," 4718 Goddard Ave, Orlando, FL 32804",28.60285,-81.40203
99707998," 1112 Delridge Ave, Orlando, FL 32804",28.585838,-81.396465
99711343," 913 Naples Dr, Orlando, FL 32804",28.600509,-81.394526
99718155," 4728 Goddard Ave, Orlando, FL 32804",28.603393,-81.402086
99720783," 4722 Goddard Ave, Orlando, FL 32804",28.603118,-81.402177
99730237," 1111 Latta Ln, Orlando, FL 32804",28.560776,-81.387102
99737489," 841 Neuse Ave, Orlando, FL 32804",28.603214,-81.392609
99738260," 1575 Eastin Ave, Orlando, FL 32804",28.566269,-81.388065
99745699," 1550 Eastin Ave, Orlando, FL 32804",28.565818,-81.388621
99747044," 1574 Eastin Ave, Orlando, FL 32804",28.566285,-81.388603
99748362," 5005 Adanson St, Orlando, FL 32804",28.602414,-81.393353
99754441," 718 N Westmoreland Dr, Orlando, FL 32804",28.55364,-81.393314
99759433," 351 Niblick Way, Orlando, FL 32804",28.584875,-81.381906
116216993," 9 W Spruce St, Orlando, FL 32804",28.575992,-81.379591
118907156," 418 Hazel Ct, Orlando, FL 32804",28.578649,-81.384746
121159190," 1692 N Shore Ter, Orlando, FL 32804",28.565945,-81.376727
121159351," 2933 N Westmoreland Dr, Orlando, FL 32804",28.578278,-81.392499
124904960," 6 E Rosevear St, Orlando, FL 32804",28.580351,-81.37909
124905120," 1720 Oakmont Ln, Orlando, FL 32804",28.56669,-81.377582
125945723," 1244 Eastin Ave, Orlando, FL 32804",28.561937,-81.388438
125946581," 2018 Depauw Ave, Orlando, FL 32804",28.570311,-81.379301
125946883," 11 E Harvard St, Orlando, FL 32804",28.57062,-81.378578
125948560," 15 E Harvard St, Orlando, FL 32804",28.570721,-81.37845
125949102," 1238 Eastin Ave, Orlando, FL 32804",28.562283,-81.388602
156534853," 832 Courtland St, Orlando, FL 32804",28.603594,-81.392262
156543409," 4477 Edgewater Dr, Orlando, FL 32804",28.599629,-81.401584
156619970," 4324 Edgewater Dr, Orlando, FL 32804",28.595393,-81.397603
156620361," 1015 Webster Ave, Orlando, FL 32804",28.587253,-81.394829
156660128," 26 W Steele St, Orlando, FL 32804",28.579038,-81.380384
156660289," 722 W Smith St, Orlando, FL 32804",28.571777,-81.390445
156660967," 640 Bryn Mawr St, Orlando, FL 32804",28.57412,-81.388548
156661264," 645 Clayton St, Orlando, FL 32804",28.57639,-81.388946
156671262," 2404 N Rio Grande Ave, Orlando, FL 32804",28.572985,-81.402161
156736566," 2146 Alameda St, Orlando, FL 32804",28.55684,-81.40867
156736567," 2146 Alameda St, Orlando, FL 32804",28.55684,-81.40867
156737376," 1227 W Colonial Dr, Orlando, FL 32804",28.553302,-81.396792
156747644," 517 W Colonial Dr, Orlando, FL 32804",28.553338,-81.387058
156781990," 734 W Colonial Dr, Orlando, FL 32804",28.552625,-81.390299
156781992," 812 W Colonial Dr, Orlando, FL 32804",28.552813,-81.391566
190918260," 2102 Harrison Ave, Orlando, FL 32804",28.570378,-81.384071
190920693," 325 Niblick Way, Orlando, FL 32804",28.584859,-81.381637
190921891," 2352 Forest Club Dr, Orlando, FL 32804",28.55823,-81.411086
190922559," 847 Neuse Ave, Orlando, FL 32804",28.603211,-81.392843
247129972," E New Hampshire St, Orlando, FL 32804",28.567833,-81.375308
247130123," 3440 Fairway Ln, Orlando, FL 32804",28.583701,-81.390316
247131224," 17 W New Hampshire St, Orlando, FL 32804",28.56778,-81.37973
247131345," 139 W King St, Orlando, FL 32804",28.576765,-81.381187
247131526," 2405 Amherst Ave, Orlando, FL 32804",28.573385,-81.38008
247131952," 520 Stetson St, Orlando, FL 32804",28.568582,-81.386591
247132399," 3100 Helen Ave, Orlando, FL 32804",28.579602,-81.383167
247132519," 1808 Formosa Ave, Orlando, FL 32804",28.568156,-81.377303
247133119," 3438 Fairway Ln, Orlando, FL 32804",28.583583,-81.390469
247133197," 2021 Elizabeth Ave, Orlando, FL 32804",28.570317,-81.384613
247133341," 400 W Hazel St, Orlando, FL 32804",28.577846,-81.384205
247133514," 44 E Vanderbilt St, Orlando, FL 32804",28.568248,-81.37731
247134575," 127 W King St, Orlando, FL 32804",28.576722,-81.381099
294882513," 1587 Eastin Ave, Orlando, FL 32804",28.566552,-81.388029
294884360," 1405 W Colonial Dr # 1, Orlando, FL 32804",28.552935,-81.399125
294884361," 1401 W Colonial Dr # 2, Orlando, FL 32804",28.552935,-81.399061
294884362," 1337 W Colonial Dr # 3, Orlando, FL 32804",28.552939,-81.398044
294889414," 1116 Webster Ave, Orlando, FL 32804",28.586673,-81.396586
294889669," 204 W Par St, Orlando, FL 32804",28.581876,-81.382092
294890668," 1592 W Ivanhoe Blvd, Orlando, FL 32804",28.565872,-81.38679
294921226," 1011 W Colonial Dr, Orlando, FL 32804",28.553267,-81.393924
2085188680," 2118 Ivanhoe Rd, Orlando, FL 32804",28.571038,-81.382905
2085188731," 2118 Ivanhoe, Orlando, FL 32804",28.571038,-81.382905
2086254461," 1404 W Colonial, Orlando, FL 32804",28.552455,-81.399901
2087259218," 3104 Harrison Ave # B8, Orlando, FL 32804",28.57973,-81.38389
2089506545," 2352 Forest Club Dr, Orlando, FL 32804",28.55823,-81.411086
2090418819," 718 Stetson St, Orlando, FL 32804",28.568566,-81.390243
2091250740," 516 Stetson, Orlando, FL 32804",28.56863,-81.386357
2092369363," 1114 Arthur St, Orlando, FL 32804",28.587611,-81.396836
2092550463," 2024 Harrison, Orlando, FL 32804",28.570317,-81.384009
2093926680," 1608 Northumberland Ave, Orlando, FL 32804",28.566071,-81.397709
2094251722," 1736 Dormont Lane, Orlando, FL 32804",28.567134,-81.378476
2094676022," 39 W Yale St, Orlando, FL 32804",28.569655,-81.380462
2094717905," 2027 Elizabeth, Orlando, FL 32804",28.570422,-81.384614
2095380084," 11 E Harvard St, Orlando, FL 32804",28.57062,-81.378578
2095400522," 1306 W Smith St, Orlando, FL 32804",28.571799,-81.398103
2109226284," 112 E Evans St, Orlando, FL 32804",28.57758,-81.376993
2134086543," 2118 University Dr, Orlando, FL 32804",28.570835,-81.385715
46041384," 3109 Alamo Dr, Orlando, FL 32805",28.510791,-81.387842
46041423," 715 32nd St, Orlando, FL 32805",28.510354,-81.389836
46041427," 3220 Alamo Dr, Orlando, FL 32805",28.509293,-81.389049
46041428," 710 32nd St, Orlando, FL 32805",28.509805,-81.38957
46041527," 606 19th St, Orlando, FL 32805",28.521694,-81.387109
46041533," 638 19th St, Orlando, FL 32805",28.521683,-81.388279
46041540," 629 20th St, Orlando, FL 32805",28.521314,-81.387898
46041543," 613 20th St, Orlando, FL 32805",28.52132,-81.387303
46041555," 644 20th St, Orlando, FL 32805",28.52077,-81.388612
46041582," 641 W Harding St, Orlando, FL 32805",28.51831,-81.388158
46041583," 637 W Harding St, Orlando, FL 32805",28.518579,-81.388257
46047134," 2614 Rio Ln, Orlando, FL 32805",28.514919,-81.40511
46047141," 612 W Miller St, Orlando, FL 32805",28.523509,-81.387368
46047147," 636 W Miller St, Orlando, FL 32805",28.523462,-81.3883
46047168," 771 18th St, Orlando, FL 32805",28.523108,-81.390089
46047171," 719 18th St, Orlando, FL 32805",28.523112,-81.389623
46047173," 715 18th St, Orlando, FL 32805",28.523115,-81.389312
46047178," 804 W Miller St, Orlando, FL 32805",28.5237,-81.391168
46047183," 816 W Miller St, Orlando, FL 32805",28.5237,-81.3919
46047184," 818 W Miller St, Orlando, FL 32805",28.5237,-81.39191
46047185," 820 W Miller St, Orlando, FL 32805",28.5237,-81.39192
46047190," 923 18th St, Orlando, FL 32805",28.523089,-81.392297
46047192," 909 18th St, Orlando, FL 32805",28.523094,-81.391727
46047193," 901 18th St, Orlando, FL 32805",28.523096,-81.39152
46047222," 1234 18th St, Orlando, FL 32805",28.522501,-81.396402
